Brand,Benchmark Family,Name,Ticker,Base,Quote,Dissemination,Launch Date,Inception Date,Exchanges,Calculation Window,Factsheet
Kaiko,Single-Asset,Kaiko AAVE Benchmark Reference Rate LDN,KK_BRR_AAVEUSD_LDN,AAVE,USD,Daily Fixing LDN,"January 17, 2023","March 22, 2021","Crypto.com, Gemini, Itbit, Kraken, Bitstamp",300s,
Kaiko,Single-Asset,Kaiko AAVE Benchmark Reference Rate NYC,KK_BRR_AAVEUSD_NYC,AAVE,USD,Daily Fixing NYC,"January 17, 2023","March 22, 2021","Crypto.com, Gemini, Itbit, Kraken, Bitstamp",300s,
Kaiko,Single-Asset,Kaiko AAVE Benchmark Reference Rate LDN,KK_BRR_AAVEUSD_NYCLF,AAVE,USD,Daily Fixing LDN,"May 06, 2025","March 22, 2021","Crypto.com, Gemini, Itbit, Kraken, Bitstamp",300s,
Kaiko,Single-Asset,Kaiko AAVE Benchmark Reference Rate SGP,KK_BRR_AAVEUSD_SGP,AAVE,USD,Daily Fixing SGP,"January 17, 2023","March 22, 2021","Crypto.com, Gemini, Itbit, Kraken, Bitstamp",300s,
Kaiko,Single-Asset,Kaiko ADA Benchmark Reference Rate ,KK_BRR_ADAUSD,ADA,USD,Real-time (5s),"September 18, 2023","December 17, 2018","CEX.IO, Crypto.com, Kraken, Bitstamp",30s,
Kaiko,Single-Asset,Kaiko ADA Benchmark Reference Rate ,KK_BRR_ADAUSD_HRY,ADA,USD,Daily Fixing Custom,"June 24, 2025","June 23, 2025","CEX.IO, Crypto.com, Kraken, Bitstamp",3600s,
Kaiko,Single-Asset,Kaiko ADA Benchmark Reference Rate LDN,KK_BRR_ADAUSD_LDN,ADA,USD,Daily Fixing LDN,"September 18, 2023","December 17, 2018","CEX.IO, Crypto.com, Kraken, Bitstamp",300s,
Kaiko,Single-Asset,Kaiko ADA Benchmark Reference Rate LDN,KK_BRR_ADAUSD_LDNLF,ADA,USD,Daily Fixing LDN,"March 26, 2025","December 17, 2018","CEX.IO, Crypto.com, Kraken, Bitstamp",300s,
Kaiko,Single-Asset,Kaiko ADA Benchmark Reference Rate NYC,KK_BRR_ADAUSD_NYC,ADA,USD,Daily Fixing NYC,"September 18, 2023","December 17, 2018","CEX.IO, Crypto.com, Kraken, Bitstamp",300s,
Kaiko,Single-Asset,Kaiko ADA Benchmark Reference Rate LDN,KK_BRR_ADAUSD_NYCLF,ADA,USD,Daily Fixing LDN,"May 06, 2025","December 17, 2018","CEX.IO, Crypto.com, Kraken, Bitstamp",300s,
Kaiko,Single-Asset,Kaiko ADA Benchmark Reference Rate SGP,KK_BRR_ADAUSD_SGP,ADA,USD,Daily Fixing SGP,"September 18, 2023","December 17, 2018","CEX.IO, Crypto.com, Kraken, Bitstamp",300s,
Kaiko,Single-Asset,Kaiko ALGO Benchmark Reference Rate ,KK_BRR_ALGOUSD,ALGO,USD,Real-time (5s),"February 13, 2024","September 18, 2023","Crypto.com, Kraken, Bitstamp",300s,
Kaiko,Single-Asset,Kaiko ALGO Benchmark Reference Rate ,KK_BRR_ALGOUSD_HRY,ALGO,USD,Daily Fixing Custom,"June 24, 2025","June 23, 2025","Crypto.com, Kraken, Bitstamp",3600s,
Kaiko,Single-Asset,Kaiko ALGO Benchmark Reference Rate LDN,KK_BRR_ALGOUSD_LDN,ALGO,USD,Daily Fixing LDN,"February 13, 2024","September 18, 2023","Crypto.com, Kraken, Bitstamp",300s,
Kaiko,Single-Asset,Kaiko ALGO Benchmark Reference Rate NYC,KK_BRR_ALGOUSD_NYC,ALGO,USD,Daily Fixing NYC,"February 13, 2024","September 18, 2023","Crypto.com, Kraken, Bitstamp",300s,
Kaiko,Single-Asset,Kaiko ALGO Benchmark Reference Rate LDN,KK_BRR_ALGOUSD_NYCLF,ALGO,USD,Daily Fixing LDN,"May 06, 2025","September 18, 2023","Crypto.com, Kraken, Bitstamp",300s,
Kaiko,Single-Asset,Kaiko ALGO Benchmark Reference Rate SGP,KK_BRR_ALGOUSD_SGP,ALGO,USD,Daily Fixing SGP,"February 13, 2024","December 18, 2023","Crypto.com, Kraken, Bitstamp",300s,
Kaiko,Single-Asset,Kaiko ANKR Benchmark Reference Rate ,KK_BRR_ANKRUSD,ANKR,USD,Real-time (5s),"February 13, 2024","September 18, 2023","Crypto.com, Gemini, Kraken",300s,
Kaiko,Single-Asset,Kaiko ANKR Benchmark Reference Rate ,KK_BRR_ANKRUSD_HRY,ANKR,USD,Daily Fixing Custom,"June 24, 2025","June 23, 2025","Crypto.com, Gemini, Kraken",3600s,
Kaiko,Single-Asset,Kaiko ANKR Benchmark Reference Rate LDN,KK_BRR_ANKRUSD_LDN,ANKR,USD,Daily Fixing LDN,"February 13, 2024","September 18, 2023","Crypto.com, Gemini, Kraken",1200s,
Kaiko,Single-Asset,Kaiko ANKR Benchmark Reference Rate NYC,KK_BRR_ANKRUSD_NYC,ANKR,USD,Daily Fixing NYC,"February 13, 2024","September 18, 2023","Crypto.com, Gemini, Kraken",1200s,
Kaiko,Single-Asset,Kaiko ANKR Benchmark Reference Rate LDN,KK_BRR_ANKRUSD_NYCLF,ANKR,USD,Daily Fixing LDN,"May 06, 2025","September 18, 2023","Crypto.com, Gemini, Kraken",1200s,
Kaiko,Single-Asset,Kaiko ANKR Benchmark Reference Rate SGP,KK_BRR_ANKRUSD_SGP,ANKR,USD,Daily Fixing SGP,"February 13, 2024","December 18, 2023","Crypto.com, Gemini, Kraken",1800s,
Kaiko,Single-Asset,Kaiko APE Benchmark Reference Rate ,KK_BRR_APEUSD,APE,USD,Real-time (5s),"March 27, 2025","June 24, 2024","Crypto.com, Gemini, Kraken, Bitstamp",300s,
Kaiko,Single-Asset,Kaiko APE Benchmark Reference Rate ,KK_BRR_APEUSD_HRY,APE,USD,Daily Fixing Custom,"June 24, 2025","June 23, 2025","Crypto.com, Gemini, Kraken, Bitstamp",3600s,
Kaiko,Single-Asset,Kaiko APE Benchmark Reference Rate LDN,KK_BRR_APEUSD_LDN,APE,USD,Daily Fixing LDN,"March 27, 2025","June 24, 2024","Crypto.com, Gemini, Kraken, Bitstamp",900s,
Kaiko,Single-Asset,Kaiko APE Benchmark Reference Rate NYC,KK_BRR_APEUSD_NYC,APE,USD,Daily Fixing NYC,"March 27, 2025","June 24, 2024","Crypto.com, Gemini, Kraken, Bitstamp",900s,
Kaiko,Single-Asset,Kaiko APE Benchmark Reference Rate LDN,KK_BRR_APEUSD_NYCLF,APE,USD,Daily Fixing LDN,"May 06, 2025","June 24, 2024","Crypto.com, Gemini, Kraken, Bitstamp",900s,
Kaiko,Single-Asset,Kaiko APE Benchmark Reference Rate SGP,KK_BRR_APEUSD_SGP,APE,USD,Daily Fixing SGP,"March 27, 2025","June 24, 2024","Crypto.com, Gemini, Kraken, Bitstamp",1800s,
Kaiko,Single-Asset,Kaiko API3 Benchmark Reference Rate ,KK_BRR_API3USD,API3,USD,Real-time (5s),"February 13, 2024","June 20, 2022","Crypto.com, Gemini, Kraken",300s,
Kaiko,Single-Asset,Kaiko API3 Benchmark Reference Rate ,KK_BRR_API3USD_HRY,API3,USD,Daily Fixing Custom,"June 24, 2025","June 23, 2025","Crypto.com, Gemini, Kraken",3600s,
Kaiko,Single-Asset,Kaiko API3 Benchmark Reference Rate LDN,KK_BRR_API3USD_LDN,API3,USD,Daily Fixing LDN,"February 13, 2024","June 20, 2022","Crypto.com, Gemini, Kraken",900s,
Kaiko,Single-Asset,Kaiko API3 Benchmark Reference Rate NYC,KK_BRR_API3USD_NYC,API3,USD,Daily Fixing NYC,"February 13, 2024","June 20, 2022","Crypto.com, Gemini, Kraken",1200s,
Kaiko,Single-Asset,Kaiko API3 Benchmark Reference Rate LDN,KK_BRR_API3USD_NYCLF,API3,USD,Daily Fixing LDN,"May 06, 2025","June 20, 2022","Crypto.com, Gemini, Kraken",1200s,
Kaiko,Single-Asset,Kaiko API3 Benchmark Reference Rate SGP,KK_BRR_API3USD_SGP,API3,USD,Daily Fixing SGP,"February 13, 2024","June 20, 2022","Crypto.com, Gemini, Kraken",1200s,
Kaiko,Single-Asset,Kaiko ARB Benchmark Reference Rate LDN,KK_BRR_ARBUSD_LDNLF,ARB,USD,Daily Fixing LDN,"March 26, 2025","January 07, 2025","Crypto.com, Gemini, Kraken, Bitstamp",300s,
Kaiko,Single-Asset,Kaiko ATOM Benchmark Reference Rate ,KK_BRR_ATOMUSD,ATOM,USD,Real-time (5s),"March 27, 2025","June 24, 2024","CEX.IO, Crypto.com, Gemini, Kraken",120s,
Kaiko,Single-Asset,Kaiko ATOM Benchmark Reference Rate ,KK_BRR_ATOMUSD_HRY,ATOM,USD,Daily Fixing Custom,"June 24, 2025","June 23, 2025","CEX.IO, Crypto.com, Gemini, Kraken",3600s,
Kaiko,Single-Asset,Kaiko ATOM Benchmark Reference Rate LDN,KK_BRR_ATOMUSD_LDN,ATOM,USD,Daily Fixing LDN,"March 27, 2025","June 24, 2024","CEX.IO, Crypto.com, Gemini, Kraken",300s,
Kaiko,Single-Asset,Kaiko ATOM Benchmark Reference Rate NYC,KK_BRR_ATOMUSD_NYC,ATOM,USD,Daily Fixing NYC,"March 27, 2025","June 24, 2024","CEX.IO, Crypto.com, Gemini, Kraken",300s,
Kaiko,Single-Asset,Kaiko ATOM Benchmark Reference Rate LDN,KK_BRR_ATOMUSD_NYCLF,ATOM,USD,Daily Fixing LDN,"May 06, 2025","June 24, 2024","CEX.IO, Crypto.com, Gemini, Kraken",300s,
Kaiko,Single-Asset,Kaiko ATOM Benchmark Reference Rate SGP,KK_BRR_ATOMUSD_SGP,ATOM,USD,Daily Fixing SGP,"March 27, 2025","June 24, 2024","CEX.IO, Crypto.com, Gemini, Kraken",300s,
Kaiko,Single-Asset,Kaiko AUDIO Benchmark Reference Rate ,KK_BRR_AUDIOUSD_HRY,AUDIO,USD,Daily Fixing Custom,"June 24, 2025","June 23, 2025","Crypto.com, Kraken, Bitstamp",3600s,
Kaiko,Single-Asset,Kaiko AUDIO Benchmark Reference Rate LDN,KK_BRR_AUDIOUSD_LDN,AUDIO,USD,Daily Fixing LDN,"February 13, 2024","March 21, 2022","Crypto.com, Kraken, Bitstamp",3600s,
Kaiko,Single-Asset,Kaiko AUDIO Benchmark Reference Rate NYC,KK_BRR_AUDIOUSD_NYC,AUDIO,USD,Daily Fixing NYC,"February 13, 2024","March 21, 2022","Crypto.com, Kraken, Bitstamp",3600s,
Kaiko,Single-Asset,Kaiko AUDIO Benchmark Reference Rate LDN,KK_BRR_AUDIOUSD_NYCLF,AUDIO,USD,Daily Fixing LDN,"May 06, 2025","March 21, 2022","Crypto.com, Kraken, Bitstamp",3600s,
Kaiko,Single-Asset,Kaiko AUDIO Benchmark Reference Rate SGP,KK_BRR_AUDIOUSD_SGP,AUDIO,USD,Daily Fixing SGP,"February 13, 2024","March 21, 2022","Crypto.com, Kraken, Bitstamp",3600s,
Kaiko,Single-Asset,Kaiko AVAX Benchmark Reference Rate ,KK_BRR_AVAXUSD,AVAX,USD,Real-time (5s),"June 19, 2023","June 19, 2023","Crypto.com, Gemini, Kraken, Bitstamp",60s,
Kaiko,Single-Asset,Kaiko AVAX Benchmark Reference Rate ,KK_BRR_AVAXUSD_HRY,AVAX,USD,Daily Fixing Custom,"June 24, 2025","June 23, 2025","Crypto.com, Gemini, Kraken, Bitstamp",3600s,
Kaiko,Single-Asset,Kaiko AVAX Benchmark Reference Rate LDN,KK_BRR_AVAXUSD_LDN,AVAX,USD,Daily Fixing LDN,"June 19, 2023","June 19, 2023","Crypto.com, Gemini, Kraken, Bitstamp",300s,
Kaiko,Single-Asset,Kaiko AVAX Benchmark Reference Rate LDN,KK_BRR_AVAXUSD_LDNLF,AVAX,USD,Daily Fixing LDN,"March 26, 2025","June 19, 2023","Crypto.com, Gemini, Kraken, Bitstamp",300s,
Kaiko,Single-Asset,Kaiko AVAX Benchmark Reference Rate NYC,KK_BRR_AVAXUSD_NYC,AVAX,USD,Daily Fixing NYC,"June 19, 2023","June 19, 2023","Crypto.com, Gemini, Kraken, Bitstamp",300s,
Kaiko,Single-Asset,Kaiko AVAX Benchmark Reference Rate LDN,KK_BRR_AVAXUSD_NYCLF,AVAX,USD,Daily Fixing LDN,"May 06, 2025","June 19, 2023","Crypto.com, Gemini, Kraken, Bitstamp",300s,
Kaiko,Single-Asset,Kaiko AVAX Benchmark Reference Rate SGP,KK_BRR_AVAXUSD_SGP,AVAX,USD,Daily Fixing SGP,"June 19, 2023","June 19, 2023","Crypto.com, Gemini, Kraken, Bitstamp",300s,
Kaiko,Single-Asset,Kaiko AXS Benchmark Reference Rate ,KK_BRR_AXSUSD,AXS,USD,Real-time (5s),"January 17, 2023","December 20, 2021","Crypto.com, Gemini, Kraken, Bitstamp",300s,
Kaiko,Single-Asset,Kaiko AXS Benchmark Reference Rate ,KK_BRR_AXSUSD_HRY,AXS,USD,Daily Fixing Custom,"June 24, 2025","June 23, 2025","Crypto.com, Gemini, Kraken, Bitstamp",3600s,
Kaiko,Single-Asset,Kaiko AXS Benchmark Reference Rate LDN,KK_BRR_AXSUSD_LDN,AXS,USD,Daily Fixing LDN,"January 17, 2023","December 20, 2021","Crypto.com, Gemini, Kraken, Bitstamp",600s,
Kaiko,Single-Asset,Kaiko AXS Benchmark Reference Rate LDN,KK_BRR_AXSUSD_LDNLF,AXS,USD,Daily Fixing LDN,"March 26, 2025","December 20, 2021","Crypto.com, Gemini, Kraken, Bitstamp",600s,
Kaiko,Single-Asset,Kaiko AXS Benchmark Reference Rate NYC,KK_BRR_AXSUSD_NYC,AXS,USD,Daily Fixing NYC,"January 17, 2023","December 20, 2021","Crypto.com, Gemini, Kraken, Bitstamp",600s,
Kaiko,Single-Asset,Kaiko AXS Benchmark Reference Rate LDN,KK_BRR_AXSUSD_NYCLF,AXS,USD,Daily Fixing LDN,"May 06, 2025","December 20, 2021","Crypto.com, Gemini, Kraken, Bitstamp",600s,
Kaiko,Single-Asset,Kaiko AXS Benchmark Reference Rate SGP,KK_BRR_AXSUSD_SGP,AXS,USD,Daily Fixing SGP,"January 17, 2023","December 20, 2021","Crypto.com, Gemini, Kraken, Bitstamp",600s,
Kaiko,Single-Asset,Kaiko BAT Benchmark Reference Rate ,KK_BRR_BATUSD_HRY,BAT,USD,Daily Fixing Custom,"June 24, 2025","June 23, 2025","CEX.IO, Crypto.com, Gemini, Kraken, Bitstamp",3600s,
Kaiko,Single-Asset,Kaiko BAT Benchmark Reference Rate LDN,KK_BRR_BATUSD_LDN,BAT,USD,Daily Fixing LDN,"January 17, 2023","March 23, 2020","CEX.IO, Crypto.com, Gemini, Kraken, Bitstamp",1800s,
Kaiko,Single-Asset,Kaiko BAT Benchmark Reference Rate NYC,KK_BRR_BATUSD_NYC,BAT,USD,Daily Fixing NYC,"January 17, 2023","September 23, 2019","CEX.IO, Crypto.com, Gemini, Kraken, Bitstamp",1800s,
Kaiko,Single-Asset,Kaiko BAT Benchmark Reference Rate LDN,KK_BRR_BATUSD_NYCLF,BAT,USD,Daily Fixing LDN,"May 06, 2025","September 23, 2019","CEX.IO, Crypto.com, Gemini, Kraken, Bitstamp",1800s,
Kaiko,Single-Asset,Kaiko BAT Benchmark Reference Rate SGP,KK_BRR_BATUSD_SGP,BAT,USD,Daily Fixing SGP,"January 17, 2023","September 23, 2019","CEX.IO, Crypto.com, Gemini, Kraken, Bitstamp",1800s,
Kaiko,Single-Asset,Kaiko BCH Benchmark Reference Rate ,KK_BRR_BCHUSD,BCH,USD,Real-time (5s),"January 17, 2023","June 18, 2018","Crypto.com, Itbit, Kraken, LMAX, Bitstamp",60s,
Kaiko,Single-Asset,Kaiko BCH Benchmark Reference Rate ,KK_BRR_BCHUSD_HRY,BCH,USD,Daily Fixing Custom,"June 24, 2025","June 23, 2025","Crypto.com, Itbit, Kraken, LMAX, Bitstamp",3600s,
Kaiko,Single-Asset,Kaiko BCH Benchmark Reference Rate LDN,KK_BRR_BCHUSD_LDN,BCH,USD,Daily Fixing LDN,"January 17, 2023","March 19, 2018","Crypto.com, Itbit, Kraken, LMAX, Bitstamp",300s,
Kaiko,Single-Asset,Kaiko BCH Benchmark Reference Rate LDN,KK_BRR_BCHUSD_LDNLF,BCH,USD,Daily Fixing LDN,"March 26, 2025","March 19, 2018","Crypto.com, Itbit, Kraken, LMAX, Bitstamp",300s,
Kaiko,Single-Asset,Kaiko BCH Benchmark Reference Rate NYC,KK_BRR_BCHUSD_NYC,BCH,USD,Daily Fixing NYC,"January 17, 2023","March 19, 2018","Crypto.com, Gemini, Itbit, Kraken, LMAX",300s,
Kaiko,Single-Asset,Kaiko BCH Benchmark Reference Rate LDN,KK_BRR_BCHUSD_NYCLF,BCH,USD,Daily Fixing LDN,"May 06, 2025","March 19, 2018","Crypto.com, Gemini, Itbit, Kraken, LMAX",300s,
Kaiko,Single-Asset,Kaiko BCH Benchmark Reference Rate SGP,KK_BRR_BCHUSD_SGP,BCH,USD,Daily Fixing SGP,"January 17, 2023","March 19, 2018","Crypto.com, Itbit, Kraken, LMAX, Bitstamp",300s,
Kaiko,Single-Asset,Kaiko BTC Benchmark Reference Rate ,KK_BRR_BTCUSD,BTC,USD,Real-time (5s),"January 17, 2023","March 23, 2015","Crypto.com, Gemini, Kraken, LMAX, Bitstamp",15s,
Kaiko,Single-Asset,Kaiko BTC Benchmark Reference Rate ,KK_BRR_BTCUSD_15LDNLF,BTC,USD,Daily Fixing Custom,"February 20, 2025","March 23, 2015","Crypto.com, Gemini, Kraken, LMAX, Bitstamp",300s,
Kaiko,Single-Asset,Kaiko BTC Benchmark Reference Rate ,KK_BRR_BTCUSD_1S,BTC,USD,Real-time (1s),"April 21, 2023","March 23, 2015","Crypto.com, Gemini, Kraken, LMAX, Bitstamp",15s,
Kaiko,Single-Asset,Kaiko BTC Benchmark Reference Rate ,KK_BRR_BTCUSD_AD,BTC,USD,Real-time (5s),"September 23, 2025","September 22, 2025","Crypto.com, Gemini, Kraken, LMAX, Bitstamp",15s,
Kaiko,Single-Asset,Kaiko BTC Benchmark Reference Rate ,KK_BRR_BTCUSD_HRY,BTC,USD,Daily Fixing Custom,"November 29, 2023","December 21, 2020","Crypto.com, Gemini, Kraken, LMAX, Bitstamp",3600s,
Kaiko,Single-Asset,Kaiko BTC Benchmark Reference Rate LDN,KK_BRR_BTCUSD_LDN,BTC,USD,Daily Fixing LDN,"January 17, 2023","March 23, 2015","Crypto.com, Gemini, Kraken, LMAX, Bitstamp",300s,
Kaiko,Single-Asset,Kaiko BTC Benchmark Reference Rate LDN,KK_BRR_BTCUSD_LDNLF,BTC,USD,Daily Fixing LDN,"March 26, 2025","March 23, 2015","Crypto.com, Gemini, Kraken, LMAX, Bitstamp",300s,
Kaiko,Single-Asset,Kaiko BTC Benchmark Reference Rate NYC,KK_BRR_BTCUSD_NYC,BTC,USD,Daily Fixing NYC,"January 17, 2023","March 23, 2015","Crypto.com, Gemini, Kraken, LMAX, Bitstamp",300s,
Kaiko,Single-Asset,Kaiko BTC Benchmark Reference Rate LDN,KK_BRR_BTCUSD_NYCLF,BTC,USD,Daily Fixing LDN,"May 06, 2025","March 23, 2015","Crypto.com, Gemini, Kraken, LMAX, Bitstamp",300s,
Kaiko,Single-Asset,Kaiko BTC Benchmark Reference Rate SGP,KK_BRR_BTCUSD_SGP,BTC,USD,Daily Fixing SGP,"January 17, 2023","March 23, 2015","Crypto.com, Gemini, Kraken, LMAX, Bitstamp",300s,
Kaiko,Single-Asset,Kaiko CHZ Benchmark Reference Rate ,KK_BRR_CHZUSD_HRY,CHZ,USD,Daily Fixing Custom,"June 24, 2025","June 23, 2025","Crypto.com, Gemini, Kraken, Bitstamp",3600s,
Kaiko,Single-Asset,Kaiko CHZ Benchmark Reference Rate LDN,KK_BRR_CHZUSD_LDN,CHZ,USD,Daily Fixing LDN,"February 13, 2024","September 18, 2023","Crypto.com, Gemini, Kraken, Bitstamp",900s,
Kaiko,Single-Asset,Kaiko CHZ Benchmark Reference Rate NYC,KK_BRR_CHZUSD_NYC,CHZ,USD,Daily Fixing NYC,"February 13, 2024","September 18, 2023","Crypto.com, Gemini, Kraken, Bitstamp",1200s,
Kaiko,Single-Asset,Kaiko CHZ Benchmark Reference Rate LDN,KK_BRR_CHZUSD_NYCLF,CHZ,USD,Daily Fixing LDN,"May 06, 2025","September 18, 2023","Crypto.com, Gemini, Kraken, Bitstamp",1200s,
Kaiko,Single-Asset,Kaiko CHZ Benchmark Reference Rate SGP,KK_BRR_CHZUSD_SGP,CHZ,USD,Daily Fixing SGP,"February 13, 2024","September 18, 2023","Crypto.com, Gemini, Kraken, Bitstamp",900s,
Kaiko,Single-Asset,Kaiko COMP Benchmark Reference Rate ,KK_BRR_COMPUSD,COMP,USD,Real-time (5s),"December 24, 2024","December 23, 2024","Crypto.com, Gemini, Kraken, Bitstamp",300s,
Kaiko,Single-Asset,Kaiko COMP Benchmark Reference Rate ,KK_BRR_COMPUSD_HRY,COMP,USD,Daily Fixing Custom,"June 24, 2025","June 23, 2025","Crypto.com, Gemini, Kraken, Bitstamp",3600s,
Kaiko,Single-Asset,Kaiko COMP Benchmark Reference Rate LDN,KK_BRR_COMPUSD_LDN,COMP,USD,Daily Fixing LDN,"December 13, 2024","December 13, 2024","Crypto.com, Gemini, Kraken, Bitstamp",1200s,
Kaiko,Single-Asset,Kaiko COMP Benchmark Reference Rate NYC,KK_BRR_COMPUSD_NYC,COMP,USD,Daily Fixing NYC,"December 13, 2024","December 13, 2024","Crypto.com, Gemini, Kraken, Bitstamp",1800s,
Kaiko,Single-Asset,Kaiko COMP Benchmark Reference Rate LDN,KK_BRR_COMPUSD_NYCLF,COMP,USD,Daily Fixing LDN,"May 06, 2025","December 23, 2024","Crypto.com, Gemini, Kraken, Bitstamp",1800s,
Kaiko,Single-Asset,Kaiko COMP Benchmark Reference Rate SGP,KK_BRR_COMPUSD_SGP,COMP,USD,Daily Fixing SGP,"December 13, 2024","December 13, 2024","Crypto.com, Gemini, Kraken, Bitstamp",1800s,
Kaiko,Single-Asset,Kaiko CRV Benchmark Reference Rate ,KK_BRR_CRVUSD,CRV,USD,Real-time (5s),"January 17, 2023","March 22, 2021","Crypto.com, Gemini, Kraken, Bitstamp",300s,
Kaiko,Single-Asset,Kaiko CRV Benchmark Reference Rate ,KK_BRR_CRVUSD_HRY,CRV,USD,Daily Fixing Custom,"June 24, 2025","June 23, 2025","Crypto.com, Gemini, Kraken, Bitstamp",3600s,
Kaiko,Single-Asset,Kaiko CRV Benchmark Reference Rate LDN,KK_BRR_CRVUSD_LDN,CRV,USD,Daily Fixing LDN,"January 17, 2023","March 22, 2021","Crypto.com, Gemini, Kraken, Bitstamp",600s,
Kaiko,Single-Asset,Kaiko CRV Benchmark Reference Rate NYC,KK_BRR_CRVUSD_NYC,CRV,USD,Daily Fixing NYC,"January 17, 2023","March 22, 2021","Crypto.com, Gemini, Kraken, Bitstamp",600s,
Kaiko,Single-Asset,Kaiko CRV Benchmark Reference Rate LDN,KK_BRR_CRVUSD_NYCLF,CRV,USD,Daily Fixing LDN,"May 06, 2025","March 22, 2021","Crypto.com, Gemini, Kraken, Bitstamp",600s,
Kaiko,Single-Asset,Kaiko CRV Benchmark Reference Rate SGP,KK_BRR_CRVUSD_SGP,CRV,USD,Daily Fixing SGP,"January 17, 2023","March 22, 2021","Crypto.com, Gemini, Kraken, Bitstamp",900s,
Kaiko,Single-Asset,Kaiko DAI Benchmark Reference Rate LDN,KK_BRR_DAIUSD_LDN,DAI,USD,Daily Fixing LDN,"January 17, 2023","June 22, 2020","Crypto.com, Gemini, Kraken",1800s,
Kaiko,Single-Asset,Kaiko DAI Benchmark Reference Rate NYC,KK_BRR_DAIUSD_NYC,DAI,USD,Daily Fixing NYC,"January 17, 2023","June 22, 2020","Crypto.com, Gemini, Kraken",1800s,
Kaiko,Single-Asset,Kaiko DAI Benchmark Reference Rate SGP,KK_BRR_DAIUSD_SGP,DAI,USD,Daily Fixing SGP,"January 17, 2023","June 22, 2020","Crypto.com, Gemini, Kraken",3600s,
Kaiko,Single-Asset,Kaiko DOGE Benchmark Reference Rate ,KK_BRR_DOGEUSD,DOGE,USD,Real-time (5s),"June 19, 2023","June 21, 2021","Crypto.com, Gemini, Kraken, LMAX, Bitstamp",20s,
Kaiko,Single-Asset,Kaiko DOGE Benchmark Reference Rate ,KK_BRR_DOGEUSD_HRY,DOGE,USD,Daily Fixing Custom,"June 24, 2025","June 23, 2025","Crypto.com, Gemini, Kraken, LMAX, Bitstamp",3600s,
Kaiko,Single-Asset,Kaiko DOGE Benchmark Reference Rate LDN,KK_BRR_DOGEUSD_LDN,DOGE,USD,Daily Fixing LDN,"December 13, 2024","June 21, 2021","Crypto.com, Gemini, Kraken, LMAX, Bitstamp",300s,
Kaiko,Single-Asset,Kaiko DOGE Benchmark Reference Rate NYC,KK_BRR_DOGEUSD_NYC,DOGE,USD,Daily Fixing NYC,"December 13, 2024","June 21, 2021","Crypto.com, Gemini, Kraken, LMAX, Bitstamp",300s,
Kaiko,Single-Asset,Kaiko DOGE Benchmark Reference Rate LDN,KK_BRR_DOGEUSD_NYCLF,DOGE,USD,Daily Fixing LDN,"May 06, 2025","December 23, 2024","Crypto.com, Gemini, Kraken, LMAX, Bitstamp",300s,
Kaiko,Single-Asset,Kaiko DOGE Benchmark Reference Rate SGP,KK_BRR_DOGEUSD_SGP,DOGE,USD,Daily Fixing SGP,"December 13, 2024","June 21, 2021","Crypto.com, Gemini, Kraken, LMAX, Bitstamp",300s,
Kaiko,Single-Asset,Kaiko DOT Benchmark Reference Rate ,KK_BRR_DOTUSD,DOT,USD,Real-time (5s),"September 18, 2023","June 21, 2021","CEX.IO, Crypto.com, Gemini, Kraken, Bitstamp",120s,
Kaiko,Single-Asset,Kaiko DOT Benchmark Reference Rate ,KK_BRR_DOTUSD_HRY,DOT,USD,Daily Fixing Custom,"June 24, 2025","June 23, 2025","CEX.IO, Crypto.com, Gemini, Kraken, Bitstamp",3600s,
Kaiko,Single-Asset,Kaiko DOT Benchmark Reference Rate LDN,KK_BRR_DOTUSD_LDN,DOT,USD,Daily Fixing LDN,"September 18, 2023","June 21, 2021","CEX.IO, Crypto.com, Gemini, Kraken, Bitstamp",300s,
Kaiko,Single-Asset,Kaiko DOT Benchmark Reference Rate LDN,KK_BRR_DOTUSD_LDNLF,DOT,USD,Daily Fixing LDN,"March 26, 2025","June 21, 2021","CEX.IO, Crypto.com, Gemini, Kraken, Bitstamp",300s,
Kaiko,Single-Asset,Kaiko DOT Benchmark Reference Rate NYC,KK_BRR_DOTUSD_NYC,DOT,USD,Daily Fixing NYC,"September 18, 2023","June 21, 2021","CEX.IO, Crypto.com, Gemini, Kraken, Bitstamp",300s,
Kaiko,Single-Asset,Kaiko DOT Benchmark Reference Rate LDN,KK_BRR_DOTUSD_NYCLF,DOT,USD,Daily Fixing LDN,"May 06, 2025","June 21, 2021","CEX.IO, Crypto.com, Gemini, Kraken, Bitstamp",300s,
Kaiko,Single-Asset,Kaiko DOT Benchmark Reference Rate SGP,KK_BRR_DOTUSD_SGP,DOT,USD,Daily Fixing SGP,"September 18, 2023","June 21, 2021","CEX.IO, Crypto.com, Gemini, Kraken, Bitstamp",300s,
Kaiko,Single-Asset,Kaiko ETH Benchmark Reference Rate ,KK_BRR_ETHUSD,ETH,USD,Real-time (5s),"January 17, 2023","June 20, 2016","Crypto.com, Gemini, Kraken, LMAX, Bitstamp",15s,
